,placekey,wavg_mhi_context,wvar_mhi_context,entropy_context,customer_race_entropy,customer_bar_mhi_mean,customer_weighted_var,entropy_ratio,wmmhi_ratio,variance_ratio
149,223-222@8g7-474-mc5,78496.83474914682,1695528172.14263,0.9098741948498068,1.3480354611303789,73821.04054054055,884860737.8497078,1.4815624717798481,0.940433340738531,0.5218791125903346
150,223-222@8g7-478-p7q,71721.15832130953,1631576374.5352745,0.9083699855714924,1.192624933758045,54666.42065491184,452774045.61901927,1.312928600351889,0.7622077213255151,0.2775071107216687
151,223-222@8g7-479-q9f,72139.8555315537,1630672030.178241,0.903796434133446,1.1887426303277355,64361.3,1756111425.0731578,1.3152769644057005,0.8921739519127345,1.0769249687082727
152,223-222@8g7-479-v2k,72029.93494443042,1648062154.1651225,0.9040048695673714,1.2801113365781736,70566.09090909091,1228612812.9810405,1.4160447356780224,0.9796772822789742,0.7454893675435638
153,223-222@8g7-47b-d35,73688.83533151133,1584654253.936197,0.9055879908570164,1.3174944761053582,70503.56363636363,868211590.6095868,1.4548497654640142,0.9567740257962036,0.5478870791234084
154,223-222@8g7-4c8-xt9,85254.03817870475,1534593876.563251,0.8870880496811968,1.3270973476143488,74309.56818181818,744043749.1089877,1.4960153595703192,0.8716252012139837,0.4848473335337987
155,223-222@8g7-4ds-kpv,58559.76110258232,1007764652.0659,0.7958449614252759,1.1456328804939426,54118.71052631579,314839075.10041547,1.4395176649007524,0.9241620783171075,0.3124132945673386
156,223-222@8g7-4pp-rhq,41728.82790605107,183667709.9634285,0.4172215347855197,0.995476032478906,53531.426966292136,708444552.0798719,2.3859651275925833,1.2828404163858524,3.8572079557203374
157,223-222@8gb-6y3-92k,79325.39154493365,338679533.42567784,0.6562102574381636,1.0078453815098152,86444.8,124067994.16,1.5358574025411162,1.089749427218819,0.36632858473931473
158,223-222@8gb-6yq-k75,86445.7317344426,581802303.9400412,0.5758182397609206,0.7092991049778495,91300.85337243402,764728477.4975618,1.231810762493995,1.056163809832811,1.3144129411635546
159,223-222@8gb-6yw-4gk,81152.52770014854,341645858.2565425,0.5621485130092443,0.6333527832554298,89763.71205007825,481998753.50080943,1.1266645176468066,1.1061111045332719,1.4108139813563192
160,223-222@8gb-6yy-wff,82433.16892332998,523576100.77296126,0.6403471097726015,0.811734377301837,78261.4827586207,688858968.3416567,1.2676474445088042,0.9493931117874491,1.3156806953653661
161,223-222@8gb-76z-qj9,83115.29782864657,726634927.8057194,0.6623089386041673,0.8358016564706717,70870.86592178771,331604830.96526325,1.2619513458962892,0.852681368812485,0.45635685579640145
162,223-222@8gb-q5w-8n5,80595.53688677851,234402092.71296284,0.1501991402138381,0.9556375459078406,52256.0,115433536.0,6.362470148279824,0.6483733717589076,0.492459494128127
163,223-222@8gm-frz-435,62522.41962492674,134726727.8912375,0.6844117171451758,0.9566619077600372,66669.08510638298,299167168.62041646,1.3977871561732955,1.0663228567661356,2.220548018221958
164,223-222@8gm-g2d-8jv,65356.09217344761,217680358.22627825,0.7242191116789449,0.9209341200071076,74378.63087248322,154914670.08522135,1.271623608319479,1.1380519917728684,0.7116612235826436
165,223-223@8g6-x93-fxq,70047.90098531055,1163706748.5400774,0.9322525596596996,1.3280525184864265,83906.33333333333,1729435872.1196578,1.424563016454689,1.1978422215810431,1.486144060167489
166,223-223@8g6-yjw-snq,101189.36636865308,1622252033.7734828,0.820981748454861,1.0998293227238998,74072.6,446939003.44000006,1.339651368369452,0.7320196050061103,0.27550528163024435
167,223-223@8g6-yk4-rzf,79284.12329348351,1342221632.2543278,0.9637960683313594,1.446427993043616,67025.96511627907,806632284.0569226,1.5007614583319968,0.8453894970645155,0.6009680254535487
168,223-223@8g6-ykk-qfz,84365.63063435703,1473969858.28572,0.931621915186535,1.1668192492512868,76412.63636363637,2042302150.413223,1.2524600701537374,0.9057318221778112,1.3855793176045634
169,223-223@8g6-ykw-vzz,94977.99692799372,1426238703.877833,0.8210632070602624,1.3253510465559322,84390.18376068377,1241530905.6371722,1.6141888165969875,0.8885235158692917,0.8704930684194346
170,223-223@8g6-yky-575,96000.44308063912,1502197951.0314858,0.8275752974478208,1.4046206855721208,77353.21854304636,1158704176.0913117,1.6972723689359315,0.8057589742379696,0.7713392068573162
171,223-223@8g6-yky-vxq,98165.40054670747,1498941213.6920254,0.8057714536124301,1.387622793208216,81826.76923076923,1530335198.1775148,1.7221046823975126,0.8335601828654052,1.0209441065458218
172,223-223@8g6-ytk-n89,65159.79873469226,616875855.3768816,1.0665370644272003,1.3874417354441595,89825.84955752212,843024387.9508185,1.3008846871996014,1.3785470689260617,1.366602989244523
173,223-223@8g7-2mp-j35,80604.31860313096,734099618.1177942,1.0156889366918302,1.405583500674948,79590.66666666667,604462680.2222223,1.3838720201610462,0.9874243470569465,0.8234068855287564
174,223-223@8g7-46r-bx5,65016.32791652554,1474537861.0174754,0.8652973887636612,1.1057753696643369,56480.056603773584,581740442.732645,1.2779136791852233,0.8687057299866017,0.3945239102448185
175,223-223@8g7-46r-bzf,66248.01007613157,1513248739.6738389,0.875137276709032,0.7711567554463947,56307.0,606348810.6666666,0.8811837593598371,0.8499425105039765,0.4006934185832246
176,223-223@8g7-474-mc5,78828.72769989709,1689913777.5219936,0.9077382824352398,1.335228163396894,61992.21052631579,604120281.8504155,1.4709395750224432,0.7864164795646792,0.35748586104568464
177,223-223@8g7-478-nqz,72403.27292199491,1692004190.9750478,0.9020077613472935,1.306103631691231,85437.37239583333,1717068677.1191342,1.4479960014316897,1.1800208602155453,1.0148134893978262
178,223-223@8g7-48f-649,46330.38809643016,528240366.3889994,0.6850011820734235,1.153008238149484,61750.444444444445,452912830.691358,1.683220800669941,1.3328281281805716,0.8573991302244218
179,223-223@8g7-4cj-2zf,84143.6961933073,1581291354.666755,0.886815991345183,1.327286976145027,90092.44444444444,608213555.7580247,1.4966881394771734,1.0706974915562397,0.3846309245687371
180,223-223@8g7-4hr-m6k,69565.95466081327,443500152.8395937,0.7170590685255275,1.1882869129194422,59700.53333333333,340410583.4488889,1.657167400954694,0.85818607139683,0.7675546023363141
181,223-223@8g7-4qd-4y9,49128.80990829721,195512564.35297316,0.7562898679800962,1.0647540159118238,52861.45238095238,297955690.8786848,1.4078649747821899,1.0759766515741465,1.523972087751678
182,223-223@8g7-4qr-8gk,43498.86245272429,174400553.71711764,0.6034438501584883,1.228707319068744,28422.0,0.0,2.0361584905472756,0.6533963969952038,0.0
183,223-223@8gb-78s-whq,72644.22256511344,562568510.9000149,0.554241072237961,0.8202472118062164,65110.47540983607,501576463.1346411,1.4799466385523423,0.8962925489563246,0.8915828977562275
184,223-224@8g6-y4w-mx5,109325.93835836074,1331099565.294664,0.7175833301113907,1.080814709265497,93644.05033557049,1388935766.0343792,1.5061870362815168,0.8565583953975642,1.0434499433758828
185,223-224@8g6-yjn-wc5,93752.27270107596,1574799835.9130514,0.8482445894022463,1.1929935643241285,77512.0,14326225.0,1.4064263765770968,0.8267746238765092,0.009097172017225805
186,223-225@8g6-x93-fxq,70031.02375203476,1164362037.9673386,0.9321837703607534,1.1990440089125114,70594.9268292683,810881840.0190362,1.2862742809269074,1.008052189544311,0.6964172770821494
187,223-225@8g7-474-kzz,76835.39218965369,1674876578.2636504,0.9081887530023588,1.2858526188094053,80708.01302931596,1026002420.6643252,1.4158429231352367,1.0504015236898048,0.6125838966164211
188,223-226@8g6-ysb-v4v,63179.39032748011,517617085.31721735,1.0348767291751175,1.3543380127498266,73296.75,470176521.9375,1.3086950112689713,1.1601370260155757,0.9083481501568987
189,223-229@8g7-46q-cwk,69392.34077674022,1494962578.5245976,0.8855132762310262,1.2232339598526405,84829.5785440613,1002836999.722758,1.3813840996930515,1.2224631363422103,0.6708107708705818
190,224-222@8g6-x94-ysq,60680.43136339554,678371569.7819921,0.7788684441149971,1.0147729230282518,56793.38461538462,533563923.00591713,1.3028810329853655,0.9359423349393703,0.786536386212925
191,224-222@8g6-xhp-pvz,66485.70578669186,508730247.33988976,0.9524458252997346,1.220788043000538,94899.69230769233,214382879.28994083,1.2817401374155386,1.42736985619378,0.4214077704459917
192,224-222@8g6-xpw-yvz,56030.38818050669,522395556.37970513,0.6608247104335171,0.6858346326694643,57245.68674698795,440608776.8978565,1.037846530011779,1.0216899901276084,0.8434389831937973
193,224-222@8g6-xrc-xt9,58383.21563151442,323215656.13059115,0.8491810208848187,1.3334276571760777,58123.0,532787534.6666667,1.570251364999526,0.9955429719192453,1.648396433034793
194,224-222@8g6-y2m-m49,104669.45898228584,1207780451.021939,0.8654532644752971,1.0792132578354088,108468.40174672488,1846079381.8604336,1.2469919545450083,1.0362946632320127,1.528489205383653
195,224-222@8g6-y55-789,86879.8092836667,1600958009.6239386,0.9460265981051884,1.2509218234750554,101927.97101449277,1967488095.231044,1.3222903309278475,1.173206661650155,1.2289442217745628
196,224-222@8g6-ycy-ht9,75159.94485001364,700971136.4964137,1.0493534206954094,1.4432052569320648,92805.00261780104,582075827.3272183,1.375328110119133,1.2347667737516204,0.8303848718173238
197,224-222@8g6-ykz-9zz,96003.06794694104,1477206293.4378622,0.8180323322795879,1.184576916258534,83383.216374269,800671502.0759892,1.4480808025735443,0.8685474137175827,0.5420173916349951
198,224-222@8g6-ym3-v4v,93748.9510166716,1505396169.551735,0.8276536248082098,1.3153904146459268,81788.84248210024,1111679464.6052597,1.5893006146752986,0.8724240814977816,0.7384630618106905
199,224-222@8g6-ypr-rc5,98994.4341894824,1467380328.4457552,0.7346373031107676,0.8832410713508507,123837.6439688716,1436999036.338222,1.2022818166336386,1.250955621725536,0.979295557178613
200,224-222@8g6-yps-mff,101371.16128171812,1476578542.7755888,0.8043483072794739,1.2835823766382732,71556.30281690141,460772929.7322456,1.5958041622287986,0.70588421709051,0.31205446671743636
201,224-222@8g6-yqm-7dv,83464.2344808413,1308092030.6469069,0.8381838601329064,1.0409103078012714,96507.48979591836,1369795513.3791475,1.2418639361967907,1.1562735870784395,1.0471705975471204
202,224-222@8g6-yvg-28v,77805.17996051713,1359032028.9695237,0.9626093149205016,1.5014806389578843,68114.37142857142,909514467.1477551,1.5598027316844385,0.875447771769651,0.6692369626029991
203,224-222@8g7-3yp-c5z,41780.78873562251,267846203.81513533,0.3692124037810691,0.80793591027385,48829.2131147541,249900243.4463854,2.1882686009458383,1.1687001273176556,0.9329990116972647
204,224-222@8g7-3yp-tvz,40770.21270799744,336354141.27624875,0.465319778098048,1.01638634566915,34333.57142857143,541109055.3877552,2.184274972844559,0.8421239220524497,1.6087480098642237
205,224-222@8g7-3z3-h5z,52487.39070548636,757216607.8502034,0.6299504707575723,0.6289533921274713,39814.90909090909,283664590.08264464,0.9984172110723214,0.7585614098120398,0.3746148554348146
206,224-222@8g7-3z4-4n5,51085.31028914159,607527829.596819,0.5799457962091863,1.238525098452999,56851.51063829787,482427566.4626528,2.135587681725799,1.1128739419711797,0.7940830739931897
207,224-222@8g7-453-kmk,62687.74812558029,246920606.20633507,0.7573931782794721,1.0817748702464307,59871.333333333336,524554326.22222215,1.4282870525766267,0.9550723247131971,2.1243845715488288
208,224-222@8g7-46s-nt9,46089.22828178079,487923853.4931031,0.6414587748149306,1.058480107930007,61813.30612244898,1085175822.7022076,1.6501140049653114,1.3411660040071436,2.2240679871117366
209,224-222@8g7-46z-68v,78353.29242602971,1737518709.2762578,0.9186827651709134,1.2697431270634731,86471.71293375394,976098385.7062366,1.3821344812398302,1.103613010460135,0.5617771943951144
210,224-222@8g7-46z-6ff,78445.66747504935,1681724166.5641422,0.9127900925830276,1.2825967198569923,74559.31967213115,640052616.8240391,1.4051387392116408,0.9504580950355951,0.38059310174016403
211,224-222@8g7-475-x5z,85237.02001668623,1599890629.5608847,0.8778879966273851,1.28223699747628,74035.99191374663,1069759313.382684,1.4605929257516874,0.8685896327587842,0.6686452771314101
212,224-222@8g7-479-x89,74889.37524751059,1708477321.0557773,0.912378139861442,1.3146204272898625,60997.15267175573,600731492.9385234,1.4408723421294451,0.8144967489735248,0.35161806688033354
213,224-222@8g7-47y-6hq,75573.69541455134,1219357446.0395594,0.9574353763802256,1.108738810561848,119090.5,2253638256.25,1.1580299181691565,1.5758194613448757,1.8482178983445399
214,224-222@8g7-484-w6k,72064.66889060714,1525912747.5911813,0.8998155642001371,1.1764375040039456,81864.76923076923,1921442603.5621305,1.3074207102093227,1.135990361033067,1.2592086976108798
215,224-222@8g7-4rh-54v,45262.57495163783,198388520.3383637,0.4682256154597979,0.3702589395238152,61367.0,225723228.66666663,0.7907703621900751,1.3558000194546915,1.1377837199535634
216,224-222@8g7-4rh-7qz,45426.68422568274,197417136.68897352,0.4709292165896331,0.6314514308123306,52059.88095238096,211012693.73979595,1.3408627211222197,1.1460198304094587,1.0688671575266637
217,224-222@8gb-7gm-sbk,73139.22280474228,669501099.4257044,0.8278090990069988,1.2152900352707765,83730.22448979592,1531474329.4394002,1.4680800642667273,1.1448060463170102,2.2874859066745272
218,224-222@8gb-7gv-5j9,82790.84526421184,513227229.87141776,0.7126346762041815,0.982798471303132,87132.51965065503,583691476.8609676,1.3791055980295073,1.0524414791585657,1.1372963921014163
219,224-222@8gb-px9-8n5,109325.54597459536,841947124.4193096,0.6271841894035816,0.7756131270858033,102196.96470588236,535086819.1399309,1.2366592465020039,0.9347949172797224,0.6355349446783608
220,224-223@8g6-x45-6kz,57813.3265845906,141175673.77985552,0.7191874172658629,1.0988627056414806,53856.5,160212306.25,1.5279225960585219,0.9315585727660716,1.1348435743953278
221,224-223@8g6-x93-td9,66931.82568895018,1088762752.5080652,0.9106560075188443,1.2476839405528446,76244.33333333333,1844569529.555556,1.3700935701860244,1.1391342242427516,1.694188679128139
222,224-223@8g6-xrc-xt9,59337.98987460892,310658235.711345,0.8529531526957971,1.3025551748698891,58239.88,258738711.3856,1.5271122109732576,0.9814939825745798,0.8328725320709437
223,224-223@8g6-ymt-ysq,87200.29784498706,1299502387.8859391,0.849942544121285,1.4526576453180249,61606.0,489797419.41463417,1.7091245230227394,0.7064884125684392,0.3769115193481468
224,224-223@8g6-ytk-sbk,69368.38132334904,835649741.4217026,1.0625514562176137,1.5249595654665342,81005.375,1460208828.984375,1.435186556418608,1.1677564540883125,1.7473933833810578
225,224-223@8g7-453-kmk,62685.04085897175,247578087.8779507,0.7573435149364417,1.1230255185790878,69897.25,484922325.6875,1.482848266910076,1.1150547091012386,1.958664152566497
226,224-223@8g7-46n-89z,59055.45690296529,1155024408.8254728,0.8067012637381663,1.1857411506877804,58640.56097560976,667465575.3961078,1.46986400541036,0.9929744692681448,0.5778800606255963
227,224-223@8g7-46z-6ff,78447.2434609149,1681586607.194788,0.9127517280391292,1.2811783364894624,67144.94520547945,1065336066.6956276,1.4036438355935263,0.8559248514440582,0.6335302993836365
228,224-223@8g7-477-6zf,68762.33250805229,1573938691.163932,0.8950766529573515,1.2734550727586882,70834.95852534562,1266659503.9015057,1.422732978847305,1.030141880615388,0.8047705485687041
229,224-223@8g7-479-x89,74851.71400656123,1707509834.9704075,0.9120188764287472,1.3543706522208887,68879.01941747573,689292294.1355453,1.48502480291229,0.920206308320983,0.4036827665753921
230,224-223@8g7-47b-g6k,70592.81320999497,1616695743.540495,0.8991500737845748,1.3350960751005485,81018.28571428571,1059814896.0,1.4848423127866206,1.1476846159010226,0.6555438153619744
231,224-223@8g7-47b-k4v,70941.03712824598,1625015917.490862,0.9008527384108592,1.3409849882259026,65704.75648702595,1066682151.565452,1.488572916580633,0.9261882705245207,0.6564133557611447
232,224-224@8g6-y3b-5vf,114276.97733230548,1835121990.9887052,0.8363626232410974,0.89465364154306,129625.91358024692,2646833084.05426,1.0696958671778893,1.1343134602108729,1.4423199640413173
233,224-224@8g6-ykq-fvf,85383.07438040739,1402290905.9915164,0.910148994779716,1.3571406558931522,67218.75,15723891.1875,1.4911192163889846,0.7872608299452907,0.011213002323781116
234,224-224@8g7-453-kmk,62685.07723693461,247560219.7088757,0.757374016510267,1.0459244668271972,69403.58064516129,257447071.6628512,1.380988050852968,1.107178673208495,1.039937159393388
235,224-224@8g7-479-xnq,75976.58395265666,1700096837.2513611,0.909493561994646,1.436445699624184,71845.8947368421,628611427.4626039,1.5793907286972526,0.9456320750300052,0.3697503657961709
236,224-224@8g7-47b-k4v,70909.62657632159,1622797008.688084,0.9006661903319471,1.3034388358022309,74014.86956521739,945361097.9395086,1.4471941433949453,1.04379155749119,0.5825504316795395
237,224-225@8g7-46n-89z,59061.99103473647,1155590379.7281053,0.8081388516382334,1.2136352859045614,61037.25670498084,436974517.5777807,1.5017657961182271,1.0334439397595425,0.37813962909642335
238,224-227@8g7-479-zs5,74318.57136367726,1672706400.502485,0.9071000573271928,1.3048445518252496,63297.5,862072946.8991228,1.4384791857141175,0.8517050158331793,0.5153761273587247
239,224-229@8g7-47b-k4v,71020.6265620626,1625070603.5572913,0.9011291321175048,1.33166333367615,72698.77858439201,1371119295.4573271,1.4777719265905442,1.0236290793754532,0.8437290616518058
240,225-222@8g6-x47-2kz,56280.56484450395,142480114.07597512,0.6700673773621635,1.1213816924647837,60938.87356321839,161539300.20240456,1.6735357224512217,1.0827694023964536,1.1337673418500103
241,225-222@8g6-y2n-btv,104076.56437046804,1269028621.8768983,0.8624465001716202,1.1437087428238109,124263.58333333331,1351521677.0763888,1.3261213798145413,1.1939631566911464,1.0650048815112483
242,225-222@8g6-y43-yqf,112073.43647529432,1486561801.828611,0.8661919644291558,1.0669854372446483,128219.20923913045,2258808556.707578,1.23181174735074,1.1440642249548163,1.519485132692789
243,225-222@8g6-y4q-8d9,109069.02029935,1354660085.4546213,0.7221510853325404,0.9137292968991148,129803.70731707316,1663036410.597263,1.2652882692523482,1.1901061085981601,1.2276411097173143
244,225-222@8g6-ycf-dn5,87418.97203147678,1382888954.797938,1.042771081057275,1.235578032167132,102180.7741935484,1165620563.766216,1.184898636539065,1.1688626829969628,0.8428880422553752
245,225-222@8g6-yjh-tgk,82946.946028623,1252386558.3008494,0.8949859263983517,1.2180446991073406,54887.75,230891759.1875,1.3609651986473783,0.6617211679024271,0.18436141593595334
246,225-222@8g6-ym8-mhq,87410.446043255,1296477485.9810462,0.8433977414869831,1.3034246222964407,87664.0,261857124.0,1.5454447625131063,1.0029007283250737,0.2019758359335121
247,225-222@8g6-ymv-5s5,82288.64964615209,1340159186.403223,0.8996368772093968,1.268248211418865,82647.0142857143,1051676810.9855102,1.4097334641870969,1.0043549704740957,0.7847402171737865
248,225-222@8g7-2pg-835,71762.40216351194,330532819.78857386,1.0296883489749042,1.3530284138793556,82446.4,498311403.0124138,1.3140174065544679,1.1488801588907847,1.50760037484677
249,225-222@8g7-33w-xdv,70860.21606644998,802623849.6289192,0.7987862168717966,1.1292686130298064,85757.56896551725,1256287832.9348989,1.4137307194060553,1.210235781458768,1.5652261436234722
250,225-222@8g7-46m-wx5,65441.12474593555,1491888081.636707,0.8690254369585598,1.2922596711466403,64811.22222222222,763057913.2839507,1.487021686809684,0.9903745156251695,0.5114712843920718
251,225-222@8g7-46n-vzz,60246.51877834227,1250573126.5537472,0.7875314077913096,0.7412247148819744,55626.5,636628592.25,0.9412001953811522,0.923314759557475,0.509069464817609
252,225-222@8g7-474-5cq,83187.13093764466,1425920760.900784,0.8731513656392795,0.5831323287175088,125375.0,0.0,0.6678479261045045,1.507144177072034,0.0
253,225-222@8g7-474-9xq,84797.36539812933,1452250207.8113613,0.8639444253091934,1.300986437863313,77437.48818897638,1202530955.462459,1.5058682014155118,0.9132062986320644,0.828046674735722
254,225-222@8g7-477-4gk,69074.00026066099,1584131334.176747,0.8966318248208152,1.2880415427441754,82397.17408123791,1125238127.3700826,1.436533376452013,1.192882615315458,0.7103187110144845
255,225-222@8g7-479-x89,73914.20839733003,1686846023.5921698,0.9132181846972592,1.2693584658837178,64950.15,556470635.6275,1.3899837817011085,0.8787234742589243,0.32988822206930635
256,225-222@8g7-47k-fj9,68878.25072339059,1181964651.3777008,0.8848560669783787,1.1221535149906146,104337.07954545454,1246310425.3686726,1.2681763247920796,1.5148044331796942,1.0544396771222981
257,225-222@8g7-4dr-nkf,58748.40737728823,982804937.754042,0.8181468544272668,0.7166945237282325,40789.22772277228,443595897.7402216,0.8759974078613861,0.694303548704218,0.45135700961571323
258,225-222@8g7-4ps-s89,42285.78260147281,240120554.8331692,0.5126508471725535,1.1917813752008355,59148.75257731959,574746328.8872356,2.3247428181849723,1.3987858078629822,2.3935740498624014
259,225-222@8gb-6yq-jvz,85640.05838383855,537416820.8822367,0.5783594803903614,0.7320124461962643,90921.59090909093,688163949.2690083,1.2656703503886464,1.0616712859019848,1.280503182128355
260,225-222@8gb-72n-8sq,77229.89180920397,428422830.5941592,0.7238060478397532,0.9476825125400956,90200.2523719165,909035237.6308056,1.3093044958224878,1.1679448236798744,2.121817916122976
261,225-222@8gb-pwy-gp9,107443.12115838208,806879403.9922341,0.590102151936901,0.6438158560910752,96021.80681818182,555114074.0270748,1.0910244166672989,0.8936989709805239,0.6879765071217725
262,225-222@8gm-d53-z2k,48512.776721266746,10916085.330419652,0.2977212971660402,0.5504984936537409,59676.80487804878,567735911.0838786,1.8490396854166804,1.2301255238578832,52.00911259843119
263,225-222@8gm-dzn-8qf,96338.51644653802,684720271.4085661,0.6330217950384932,1.0023576726157106,90768.82828282828,600051470.7886951,1.583448911983763,0.9421862784569599,0.8763454155582463
264,225-222@8gm-g9s-hnq,49861.76933681097,138711280.97692615,0.6855948063707258,0.864516690324051,56862.07692307692,199493402.3402367,1.2609732195908376,1.140394287635074,1.438191623170298
265,225-223@8g6-ym8-mhq,86971.08847141529,1293490215.1780317,0.8483304014691879,0.9873613990101192,100501.39393939394,2389429028.966024,1.163887793364648,1.1555724517858097,1.8472725969845476
266,225-223@8g7-2m8-52k,75102.32565849106,269427542.32370734,0.9746598203823196,1.2506733342591452,63283.333333333336,9654464.222222222,1.2831895889260694,0.8426281447141648,0.035833249039635064
267,226-222@8g6-x6x-g49,57288.3936976952,522829077.5339839,0.7287938362549613,1.2101870636991188,61022.42857142857,149560675.3877551,1.6605341641168145,1.0651796050250157,0.28606036239067756
268,226-222@8g6-x7b-vs5,63049.67491857998,856671545.9149593,0.9755749718237152,1.2494918264167834,51314.95867768595,488224537.130524,1.28077478666864,0.8138814156290606,0.5699086650637856
269,226-222@8g6-y4h-8qf,88774.50926299885,1375700637.3347902,0.8696012436889655,1.030125279065144,125980.1013215859,1756419005.668148,1.1845949928673216,1.4191021991274957,1.2767450693858378
270,226-222@8g6-y56-7t9,95729.04766785976,1513456200.5030787,0.8860479527373977,1.1246248403255528,101241.0,34000561.0,1.2692595664276234,1.0575786813555739,0.022465507088145716
271,226-222@8g6-ycy-hwk,74376.62205732011,614398610.1110785,1.0512459850408915,1.3872094874131191,104459.14545454546,867892242.0879339,1.3195860028508544,1.4044620818358964,1.4125882249815405
272,226-222@8g6-yjg-zzz,93123.6837564814,1358440872.151663,0.8408861746583823,1.2159684974875633,50172.0,0.0,1.4460559991743966,0.5387673465667431,0.0
273,226-222@8g6-yk3-bkz,73642.10075421588,1179259147.1453905,0.9989745881611656,1.115826943767255,53908.77777777778,65409426.17283951,1.1169723003877228,0.7320374789103447,0.05546654128668395
274,226-222@8g6-ykz-6zf,96248.49115258791,1486538444.7698176,0.8138480080692697,1.1655850453505647,84403.78260869565,1913131983.952741,1.4321900819241882,0.876936163860333,1.2869710774610872
275,226-222@8g6-ykz-7kf,97772.07681801372,1480915259.1132667,0.8079346077676728,1.253766980424396,118292.33333333331,2904275774.555556,1.551817397559637,1.2098784968382599,1.9611356940805378
276,226-222@8g6-ykz-b49,97815.56274996253,1499915569.830484,0.8038011982318148,1.073443895319142,91354.16666666669,965865702.8055556,1.3354594365876558,0.9339430669144894,0.6439467142238645
277,226-222@8g6-ym2-cqz,87742.15450530245,1284394153.9195027,0.8388236639167576,1.304396585275068,92065.0,390536644.0,1.555030742914893,1.0492676014063036,0.3040629255499369
278,226-222@8g6-ymy-qxq,81625.07167658722,1325906595.603774,0.9269479116955492,0.7083623176102234,110775.0,0.0,0.7641878347991585,1.357119788377153,0.0
279,226-222@8g7-43k-mhq,70890.26281842512,390219582.7482439,0.7922972966083051,1.1958000764986618,80376.13333333333,865657073.3155556,1.509282035440088,1.133810626985611,2.2183844983352548
280,226-222@8g7-46y-rhq,75501.43170114512,1700454614.0145144,0.9161897965123648,1.2353042216239458,57340.36734693877,875561029.9875051,1.348306023846091,0.7594606625991849,0.5148982059100294
281,226-222@8g7-48t-7nq,56728.65862482435,1014640960.0325488,0.796147634932333,1.246581114792378,61664.454545454544,971061542.8539944,1.5657662726063724,1.0870070972993235,0.9570494205387131
282,226-222@8gb-6yp-py9,86311.35371904906,578648778.3137923,0.5748307897175416,0.6982345229689402,95733.7290640394,966197551.305904,1.2146783635442289,1.1091672756710664,1.6697478462176065
283,226-222@8gb-7ct-2zf,69095.06254702438,235296982.5608873,0.4726816118571442,0.9780974214492008,55046.0,3308761.0,2.0692521073673698,0.7966705285567556,0.014062063031954942
284,226-223@8g6-ym2-cqz,86367.22669911568,1253765299.273171,0.8526397666698091,1.1401701457550235,46403.333333333336,27683886.222222224,1.3372237494953276,0.5372794184418158,0.02208059693331044
285,226-223@8g7-46y-rhq,75511.3578830992,1701400989.4046082,0.9161606170574992,1.2970154354061465,65201.71428571428,600871036.1632653,1.4157074766779072,0.8634689682928824,0.35316250543238215
286,226-223@8g7-474-hyv,79350.37659538632,1688124832.3980005,0.9083579505593288,1.451840062946487,65074.42857142857,439567951.1020408,1.598312715876494,0.8200897256385826,0.26038829751566983
287,226-223@8g7-479-xwk,76178.33046355184,1640267319.0159006,0.906721538761622,1.2207045237435137,58702.82258064516,719209609.774974,1.3462838055118025,0.7705973893551266,0.4384709744790093
288,226-223@8g7-4cj-2x5,84249.09966107896,1533707894.6657555,0.8893211198527757,1.3299942793345536,85804.85714285714,166594904.69387755,1.4955163547164267,1.0184661615143278,0.10862231672230126
289,226-224@8g6-ykz-bhq,94645.6316766755,1425880906.8129563,0.8187585503214254,1.3446976159912492,75104.22222222222,870781708.8395061,1.642361616209507,0.7935307831088302,0.6106973623665565
290,226-22k@8g6-ykz-7kf,96578.53542694615,1470199692.6155508,0.817210293485272,0.839747338256499,114045.08333333331,1895190264.993056,1.027578023613861,1.1808533110299564,1.2890699641090444
291,227-222@8g6-x6q-4d9,54960.43398971797,446883812.9844567,0.6750082993382324,1.1275990027888,51169.74418604651,270451600.9345592,1.6704965018863924,0.9310287505302338,0.6051944444538785
292,227-222@8g6-xrc-xt9,59339.014016853616,310498179.8054366,0.8529811071678599,1.211722228834188,61632.47540983607,194433489.10185432,1.4205733499273516,1.0386501432654587,0.6261984827855984
293,227-222@8g6-y4q-6c5,109504.83344349056,1366957243.8480742,0.7276306308874327,0.8473938728816746,121890.31545064376,1404961662.7137957,1.1645934584257074,1.1131044321759977,1.0278022001322709
294,227-222@8g6-ykz-6zf,96214.54698087434,1483086604.3908174,0.8154538670602149,1.2029243744604576,77439.47107438017,902752905.5053618,1.4751593229879563,0.804862398715796,0.6086987117493186
295,227-222@8g6-ysj-2x5,91221.1497562306,1686011643.2543998,0.9918650174688788,1.3445392597134156,69693.34146341463,490448464.37120765,1.3555667717211355,0.7640041991320595,0.29089269124175593
296,227-222@8g7-3nn-f2k,98121.76193516928,1197072485.8137188,0.4288799117349277,0.8797742917719467,86005.25396825396,561829099.3958176,2.051330145571606,0.8765155891215967,0.46933590576506334
297,227-222@8g7-46n-9j9,58495.090954146144,1162461196.7101204,0.808402261014746,1.156307142824595,47647.53333333333,398434255.3155556,1.4303610944545626,0.8145561030186939,0.34275058508891626
298,227-222@8g7-46r-47q,61572.35574860724,1290326344.2844682,0.8272043798107229,1.1983823836486136,76638.45771144278,1343685241.860152,1.448713779686251,1.2446893866518391,1.0413530250018055
