time,placekey,FIPS,normalized_visits
201907,zzw-224@8g7-479-xbk,13121001001,740.7127043643168
201907,zzw-224@8g7-479-xbk,13121001202,418.6637024667877
201907,zzw-224@8g7-479-xbk,13121001900,289.84410170777613
201907,zzw-224@8g7-479-xbk,13135050544,225.43430132827032
201907,zzw-224@8g7-479-xbk,13121009200,193.2294011385174
201907,zzw-224@8g7-479-xbk,13121000600,161.0245009487645
201907,zzw-224@8g7-479-xbk,13067030101,161.0245009487645
201907,zzw-224@8g7-479-xbk,13135050538,161.0245009487645
201907,zzw-224@8g7-479-xbk,13151070305,161.0245009487645
201907,zzw-224@8g7-479-xbk,13121001700,32.204900189752905
201907,zzw-224@8g7-479-xbk,13077170602,32.204900189752905
201907,zzw-224@8g7-479-xbk,13089023212,32.204900189752905
201907,zzw-224@8g7-479-xbk,13121010002,32.204900189752905
201907,zzw-224@8g7-479-xbk,13067031312,64.40980037950581
201907,zzw-224@8g7-479-xbk,13121010001,128.81960075901162
201907,zzw-224@8g7-479-xbk,13089021706,32.204900189752905
201907,zzw-224@8g7-479-xbk,13067030409,32.204900189752905
201907,zzw-224@8g7-479-xbk,13297110507,96.6147005692587
201907,zzw-224@8g7-479-xbk,13089020100,32.204900189752905
201907,zzw-224@8g7-479-xbk,13121002800,64.40980037950581
201907,zzw-224@8g7-479-xbk,13121011625,64.40980037950581
201907,zzw-224@8g7-479-xbk,13121008500,32.204900189752905
201907,zzw-224@8g7-479-xbk,13067031205,32.204900189752905
201907,zzw-224@8g7-479-xbk,13121009403,64.40980037950581
201907,zzw-224@8g7-479-xbk,13121004200,64.40980037950581
201907,zzw-224@8g7-479-xbk,13057090400,128.81960075901162
201907,zzw-224@8g7-479-xbk,13097080511,64.40980037950581
201907,zzw-224@8g7-479-xbk,13121001800,32.204900189752905
201907,zzw-224@8g7-479-xbk,13121011800,128.81960075901162
201907,zzw-224@8g7-479-xbk,13089021301,32.204900189752905
201907,zzw-224@8g7-479-xbk,13121007705,96.6147005692587
201907,zzw-224@8g7-479-xbk,13121001201,32.204900189752905
201907,zzw-224@8g7-479-xbk,13121011900,64.40980037950581
201907,zzw-224@8g7-479-xbk,13135050713,128.81960075901162
201907,zzw-224@8g7-479-xbk,13121011418,128.81960075901162
201907,zzw-224@8g7-479-xbk,13121010303,128.81960075901162
201907,zzw-224@8g7-479-xbk,13121010512,32.204900189752905
201907,zzw-224@8g7-479-xbk,13121000500,96.6147005692587
201907,zzw-224@8g7-479-xbk,13121004900,64.40980037950581
201907,zzw-224@8g7-479-xbk,13117130612,64.40980037950581
201907,zzw-224@8g7-479-xbk,13151070502,64.40980037950581
201907,zzw-224@8g7-479-xbk,13063040622,128.81960075901162
201907,zzw-224@8g7-479-xbk,13089021605,128.81960075901162
201907,zzw-224@8g7-479-xbk,13077170305,32.204900189752905
201907,zzw-224@8g7-479-xbk,13067030214,64.40980037950581
201907,zzw-224@8g7-479-xbk,13121001100,32.204900189752905
201907,zzw-224@8g7-479-xbk,13151070107,96.6147005692587
201907,zzw-224@8g7-479-xbk,13067030408,96.6147005692587
201907,zzw-224@8g7-479-xbk,13121006601,32.204900189752905
201907,zzw-224@8g7-479-xbk,13121001002,128.81960075901162
201907,zzw-224@8g7-479-xbk,13135050427,96.6147005692587
201907,zzw-224@8g7-479-xbk,13097080506,32.204900189752905
201907,zzw-224@8g7-479-xbk,13135050208,128.81960075901162
201907,zzw-224@8g7-479-xbk,13121011623,96.6147005692587
201907,zzw-224@8g7-479-xbk,13067030218,64.40980037950581
201907,zzw-224@8g7-479-xbk,13067031111,128.81960075901162
