time,placekey,FIPS,normalized_visits
201906,22f-222@8g7-46q-9xq,13121003000,273.2456736949992
201906,22f-222@8g7-46q-9xq,13063040411,173.8836105331813
201906,22f-222@8g7-46q-9xq,13089021703,149.04309474272685
201906,22f-222@8g7-46q-9xq,13135050724,149.04309474272685
201906,22f-222@8g7-46q-9xq,13135050714,124.20257895227236
201906,22f-222@8g7-46q-9xq,13223120400,124.20257895227236
201906,22f-222@8g7-46q-9xq,13135050534,124.20257895227236
201906,22f-222@8g7-46q-9xq,13057090803,99.3620631618179
201906,22f-222@8g7-46q-9xq,13121010513,74.52154737136343
201906,22f-222@8g7-46q-9xq,13067031310,49.68103158090895
201906,22f-222@8g7-46q-9xq,13121000100,99.3620631618179
201906,22f-222@8g7-46q-9xq,13121005200,99.3620631618179
201906,22f-222@8g7-46q-9xq,13089020900,99.3620631618179
201906,22f-222@8g7-46q-9xq,13121010002,24.840515790454475
201906,22f-222@8g7-46q-9xq,13121010113,24.840515790454475
201906,22f-222@8g7-46q-9xq,13135050610,24.840515790454475
201906,22f-222@8g7-46q-9xq,13089023214,99.3620631618179
201906,22f-222@8g7-46q-9xq,13057091003,74.52154737136343
201906,22f-222@8g7-46q-9xq,13135050727,24.840515790454475
201906,22f-222@8g7-46q-9xq,13089021502,24.840515790454475
201906,22f-222@8g7-46q-9xq,13067030238,99.3620631618179
201906,22f-222@8g7-46q-9xq,13089023101,49.68103158090895
201906,22f-222@8g7-46q-9xq,13121001500,49.68103158090895
201906,22f-222@8g7-46q-9xq,13089023801,49.68103158090895
201906,22f-222@8g7-46q-9xq,13057091103,49.68103158090895
201906,22f-222@8g7-46q-9xq,13121001300,74.52154737136343
201906,22f-222@8g7-46q-9xq,13143010200,74.52154737136343
201906,22f-222@8g7-46q-9xq,13057090701,74.52154737136343
201906,22f-222@8g7-46q-9xq,13151070305,99.3620631618179
201906,22f-222@8g7-46q-9xq,13121005300,24.840515790454475
201906,22f-222@8g7-46q-9xq,13223120601,74.52154737136343
201906,22f-222@8g7-46q-9xq,13121010119,74.52154737136343
201906,22f-222@8g7-46q-9xq,13121002600,99.3620631618179
201906,22f-222@8g7-46q-9xq,13121002900,74.52154737136343
201906,22f-222@8g7-46q-9xq,13089022204,74.52154737136343
201906,22f-222@8g7-46q-9xq,13121001700,74.52154737136343
201906,22g-222@8g7-njn-dd9,13117130302,530.858127027666
201906,22g-222@8g7-njn-dd9,13067030327,212.34325081106635
201906,22g-222@8g7-njn-dd9,13089021209,212.34325081106635
201906,22g-222@8g7-njn-dd9,13255161100,106.17162540553318
201906,22g-222@8g7-njn-dd9,13217100901,106.17162540553318
201906,22g-222@8g7-njn-dd9,13135050606,424.6865016221327
201906,22g-222@8g7-njn-dd9,13121011610,106.17162540553318
201906,22g-222@8g7-njn-dd9,13121011615,318.51487621659953
201906,22g-222@8g7-njn-dd9,13297110100,424.6865016221327
201906,22g-222@8g7-njn-dd9,13117130509,212.34325081106635
201906,22g-222@8g7-njn-dd9,13297110508,318.51487621659953
201906,22g-222@8g7-njn-dd9,13121011419,106.17162540553318
201906,22g-222@8g7-njn-dd9,13013180103,318.51487621659953
201906,22g-222@8g7-njn-dd9,13117130404,212.34325081106635
201906,22g-222@8g7-njn-dd9,13067030235,424.6865016221327
201906,22g-222@8g7-njn-dd9,13057090701,424.6865016221327
201906,22g-222@8g7-njn-dd9,13057090904,318.51487621659953
201906,22g-222@8g7-njn-dd9,13135050511,424.6865016221327
201906,226-222@8g6-y56-7t9,13121011424,1064.9531938542812
201906,226-222@8g6-y56-7t9,13121011618,35.4984397951427
201906,226-222@8g6-y56-7t9,13121011426,106.4953193854281
201906,226-222@8g6-y56-7t9,13121011414,70.9968795902854
201906,226-222@8g6-y56-7t9,13121011412,70.9968795902854
201906,226-222@8g6-y56-7t9,13121011427,35.4984397951427
201906,226-222@8g6-y56-7t9,13121011410,70.9968795902854
201906,225-222@8g6-ycf-dn5,13135050214,275.25976956990087
201906,225-222@8g6-ycf-dn5,13135050108,190.56445585608523
201906,225-222@8g6-ycf-dn5,13135050212,169.39062742763133
201906,225-222@8g6-ycf-dn5,13135050309,148.2167989991774
201906,225-222@8g6-ycf-dn5,13135050217,148.2167989991774
201906,225-222@8g6-ycf-dn5,13135050218,127.04297057072348
201906,225-222@8g6-ycf-dn5,13089022600,127.04297057072348
201906,225-222@8g6-ycf-dn5,13135050610,105.86914214226957
201906,225-222@8g6-ycf-dn5,13135050107,105.86914214226957
201906,225-222@8g6-ycf-dn5,13135050606,21.173828428453916
201906,225-222@8g6-ycf-dn5,13117130611,42.34765685690783
201906,225-222@8g6-ycf-dn5,13135050608,63.52148528536174
201906,225-222@8g6-ycf-dn5,13135050720,21.173828428453916
201906,225-222@8g6-ycf-dn5,13135050544,21.173828428453916
201906,225-222@8g6-ycf-dn5,13135050713,42.34765685690783
201906,225-222@8g6-ycf-dn5,13121005000,21.173828428453916
201906,225-222@8g6-ycf-dn5,13135050210,63.52148528536174
201906,225-222@8g6-ycf-dn5,13135050219,21.173828428453916
201906,225-222@8g6-ycf-dn5,13135050308,21.173828428453916
201906,225-222@8g6-ycf-dn5,13121011622,84.69531371381566
201906,225-222@8g6-ycf-dn5,13135050220,63.52148528536174
201906,225-222@8g6-ycf-dn5,13135050205,63.52148528536174
201906,225-222@8g6-ycf-dn5,13135050322,42.34765685690783
201906,225-222@8g6-ycf-dn5,13135050215,21.173828428453916
201906,225-222@8g6-ycf-dn5,13135050530,63.52148528536174
201906,225-222@8g6-ycf-dn5,13135050436,84.69531371381566
201906,225-222@8g6-ycf-dn5,13121011625,21.173828428453916
201906,225-222@8g6-ycf-dn5,13135050211,84.69531371381566
201906,225-222@8g6-ycf-dn5,13135050423,84.69531371381566
201906,225-222@8g6-ycf-dn5,13121011612,21.173828428453916
201906,225-222@8g6-ycf-dn5,13135050103,63.52148528536174
201906,225-222@8g6-ycf-dn5,13223120202,42.34765685690783
201906,223-222@8g7-46w-wx5,13247060305,140.21044512466824
201906,223-222@8g7-46w-wx5,13217100502,105.1578338435012
201906,223-222@8g7-46w-wx5,13063040412,140.21044512466824
201906,223-222@8g7-46w-wx5,13089022007,35.05261128116706
201906,223-222@8g7-46w-wx5,13247060306,140.21044512466824
201906,223-222@8g7-46w-wx5,13217100902,105.1578338435012
201906,223-222@8g7-46w-wx5,13045910200,35.05261128116706
201906,223-222@8g7-46w-wx5,13121000600,105.1578338435012
201906,223-222@8g7-46w-wx5,13063040613,105.1578338435012
201906,223-222@8g7-46w-wx5,13089021812,140.21044512466824
201906,223-222@8g7-46w-wx5,13063040616,35.05261128116706
201906,223-222@8g7-46w-wx5,13121010512,35.05261128116706
201906,223-222@8g7-46w-wx5,13063040608,70.10522256233412
201906,223-222@8g7-46w-wx5,13135050429,35.05261128116706
