time,placekey,FIPS,normalized_visits
201912,22g-222@8g7-njn-dd9,13121009402,387.2487109441133
201912,22g-222@8g7-njn-dd9,13057090502,387.2487109441133
201912,22g-222@8g7-njn-dd9,13223120203,387.2487109441133
201912,22g-222@8g7-njn-dd9,13067030226,154.89948437764534
201912,22g-222@8g7-njn-dd9,13135050610,77.44974218882267
201912,22g-222@8g7-njn-dd9,13067030238,232.34922656646802
201912,22g-222@8g7-njn-dd9,13255161100,77.44974218882267
201912,22g-222@8g7-njn-dd9,13135050724,154.89948437764534
201912,22g-222@8g7-njn-dd9,13117130613,309.7989687552907
201912,22g-222@8g7-njn-dd9,13113140208,309.7989687552907
201912,22g-222@8g7-njn-dd9,13077170304,154.89948437764534
201912,22g-222@8g7-njn-dd9,13135050212,77.44974218882267
201912,22g-222@8g7-njn-dd9,13117130609,232.34922656646802
201912,22g-222@8g7-njn-dd9,13121002800,232.34922656646802
201912,22g-222@8g7-njn-dd9,13135050108,77.44974218882267
201912,22g-222@8g7-njn-dd9,13067030327,77.44974218882267
201912,22g-222@8g7-njn-dd9,13227050300,232.34922656646802
201912,22g-222@8g7-njn-dd9,13117130605,232.34922656646802
201912,22g-222@8g7-njn-dd9,13067030239,232.34922656646802
201912,22g-222@8g7-njn-dd9,13121011504,309.7989687552907
201912,22g-222@8g7-njn-dd9,13067031509,154.89948437764534
201912,22g-222@8g7-njn-dd9,13089021411,232.34922656646802
201912,22g-222@8g7-njn-dd9,13135050511,309.7989687552907
201912,22g-222@8g7-njn-dd9,13121011506,232.34922656646802
201912,22g-222@8g7-njn-dd9,13151070202,232.34922656646802
201912,22g-222@8g7-njn-dd9,13057090803,77.44974218882267
201912,22g-222@8g7-njn-dd9,13013180401,154.89948437764534
201912,22g-222@8g7-njn-dd9,13121011503,309.7989687552907
201912,22g-222@8g7-njn-dd9,13121011620,232.34922656646802
201912,22g-222@8g7-njn-dd9,13057090602,309.7989687552907
201912,22g-222@8g7-njn-dd9,13067030101,232.34922656646802
201912,22g-222@8g7-njn-dd9,13223120101,77.44974218882267
201912,22g-222@8g7-njn-dd9,13067030227,154.89948437764534
201912,22g-222@8g7-njn-dd9,13117130603,309.7989687552907
201912,22g-222@8g7-njn-dd9,13085970201,77.44974218882267
201912,22g-222@8g7-njn-dd9,13135050607,77.44974218882267
201912,226-222@8g6-y56-7t9,13121011418,47.8671612521798
201912,226-222@8g6-y56-7t9,13121011620,191.4686450087192
201912,226-222@8g6-y56-7t9,13121011414,191.4686450087192
201912,226-222@8g6-y56-7t9,13121009300,191.4686450087192
201912,226-222@8g6-y56-7t9,13121011424,47.8671612521798
201912,225-222@8g6-ycf-dn5,13135050212,285.06326744268574
201912,225-222@8g6-ycf-dn5,13135050214,142.53163372134287
201912,225-222@8g6-ycf-dn5,13135050213,142.53163372134287
201912,225-222@8g6-ycf-dn5,13135050108,142.53163372134287
201912,225-222@8g6-ycf-dn5,13135050106,28.506326744268577
201912,225-222@8g6-ycf-dn5,13121011405,85.51898023280573
201912,225-222@8g6-ycf-dn5,13135050218,85.51898023280573
201912,225-222@8g6-ycf-dn5,13089021906,28.506326744268577
201912,225-222@8g6-ycf-dn5,13135050713,57.012653488537154
201912,225-222@8g6-ycf-dn5,13121011619,85.51898023280573
201912,225-222@8g6-ycf-dn5,13135050606,114.02530697707431
201912,225-222@8g6-ycf-dn5,13135050725,85.51898023280573
201912,225-222@8g6-ycf-dn5,13135050109,28.506326744268577
201912,225-222@8g6-ycf-dn5,13297110100,114.02530697707431
201912,225-222@8g6-ycf-dn5,13135050322,28.506326744268577
