time,placekey,FIPS,normalized_visits
201911,zzw-222@8g8-7n8-j9z,13223120103,1102.105568259776
201911,zzw-222@8g8-7n8-j9z,13077170304,1102.105568259776
201911,zzw-222@8g7-479-wx5,13121001201,603.2011939451065
201911,zzw-222@8g7-479-wx5,13121001202,435.64530673813255
201911,zzw-222@8g7-479-wx5,13121001001,301.60059697255326
201911,zzw-222@8g7-479-wx5,13121001002,234.5782420897637
201911,zzw-222@8g7-479-wx5,13067030314,201.06706464836887
201911,zzw-222@8g7-479-wx5,13121000200,167.55588720697406
201911,zzw-222@8g7-479-wx5,13089021217,134.04470976557926
201911,zzw-222@8g7-479-wx5,13121008000,134.04470976557926
201911,zzw-222@8g7-479-wx5,13089021308,67.02235488278963
201911,zzw-222@8g7-479-wx5,13121001900,100.53353232418443
201911,zzw-222@8g7-479-wx5,13113140404,100.53353232418443
201911,zzw-222@8g7-479-wx5,13121010115,100.53353232418443
201911,zzw-222@8g7-479-wx5,13121006700,134.04470976557926
201911,zzw-222@8g7-479-wx5,13121011900,100.53353232418443
201911,zzw-222@8g7-479-wx5,13121009900,67.02235488278963
201911,zzw-222@8g7-479-wx5,13247060306,67.02235488278963
201911,zzw-222@8g7-479-wx5,13135050546,134.04470976557926
201911,zzw-222@8g7-479-wx5,13121007805,67.02235488278963
201911,zzw-222@8g7-479-wx5,13151070107,33.511177441394814
201911,zzw-222@8g7-479-wx5,13067031209,100.53353232418443
201911,zzw-222@8g7-479-wx5,13121011414,100.53353232418443
201911,zzw-222@8g7-479-wx5,13067031509,67.02235488278963
201911,zzw-222@8g7-479-wx5,13057090701,67.02235488278963
201911,zzw-222@8g7-479-wx5,13067030103,100.53353232418443
201911,zzw-222@8g7-479-wx5,13121011410,134.04470976557926
201911,zzw-222@8g7-479-wx5,13121009200,33.511177441394814
201911,zzw-222@8g7-479-wx5,13121012000,67.02235488278963
201911,zzw-222@8g7-479-wx5,13135050544,100.53353232418443
201911,zzw-222@8g7-479-wx5,13067030228,33.511177441394814
201911,zzw-222@8g7-479-wx5,13121010511,134.04470976557926
201911,zzw-222@8g7-479-wx5,13089023419,33.511177441394814
201911,zzw-222@8g7-479-wx5,13121009603,134.04470976557926
201911,zzw-222@8g7-479-wx5,13089023700,100.53353232418443
201911,zzw-222@8g7-479-wx5,13121010603,100.53353232418443
201911,zzw-222@8g7-479-wx5,13121010512,100.53353232418443
201911,zzw-222@8g7-479-wx5,13089023312,67.02235488278963
201911,zzw-222@8g7-479-wx5,13067030235,134.04470976557926
201911,zzw-222@8g7-479-wx5,13223120101,33.511177441394814
201911,zzw-222@8g7-479-wx5,13121010510,134.04470976557926
201911,zzw-222@8g7-479-wx5,13089022402,67.02235488278963
201911,zzw-222@8g7-479-wx5,13089021213,134.04470976557926
201911,zzw-222@8g7-479-wx5,13063040414,134.04470976557926
201911,zzw-222@8g7-479-wx5,13067030318,67.02235488278963
201911,zzw-222@8g7-479-wx5,13089021502,100.53353232418443
201911,zzw-222@8g7-479-wx5,13247060405,100.53353232418443
201911,zzw-222@8g7-479-wx5,13135050211,100.53353232418443
201911,zzw-222@8g7-479-wx5,13089023303,134.04470976557926
201911,zzw-222@8g7-479-wx5,13121011202,33.511177441394814
