time,placekey,FIPS,normalized_visits
201905,224-222@8g6-xhp-pvz,13135050430,40.59146329908395
201905,224-222@8g6-xhp-pvz,13089023316,121.77438989725184
201905,225-222@8g7-479-x89,13121008902,375.8037524288141
201905,225-222@8g7-479-x89,13121001001,334.04777993672366
201905,225-222@8g7-479-x89,13035150100,250.53583495254276
201905,225-222@8g7-479-x89,13121001002,208.77986246045228
201905,225-222@8g7-479-x89,13135050726,208.77986246045228
201905,225-222@8g7-479-x89,13089023204,208.77986246045228
201905,225-222@8g7-479-x89,13121006802,83.51194498418091
201905,225-222@8g7-479-x89,13121008301,167.02388996836183
201905,225-222@8g7-479-x89,13135050315,125.26791747627138
201905,225-222@8g7-479-x89,13089023505,83.51194498418091
201905,225-222@8g7-479-x89,13121010303,41.75597249209046
201905,225-222@8g7-479-x89,13121004400,167.02388996836183
201905,225-222@8g7-479-x89,13121011305,83.51194498418091
201905,225-222@8g7-479-x89,13223120302,41.75597249209046
201905,225-222@8g7-479-x89,13121008302,167.02388996836183
201905,225-222@8g7-479-x89,13223120204,83.51194498418091
201905,225-222@8g7-479-x89,13089021502,167.02388996836183
201905,225-222@8g7-479-x89,13121010301,41.75597249209046
201905,225-222@8g7-479-x89,13121011420,83.51194498418091
201905,225-222@8g7-479-x89,13089022600,83.51194498418091
201905,225-222@8g7-479-x89,13135050418,41.75597249209046
201905,225-222@8g7-479-x89,13089021411,83.51194498418091
201905,225-222@8g7-479-x89,13121010603,167.02388996836183
201905,225-222@8g7-479-x89,13135050714,41.75597249209046
201905,225-222@8g7-479-x89,13063040515,83.51194498418091
201905,225-222@8g7-479-x89,13067031206,167.02388996836183
201905,225-222@8g7-479-x89,13121002400,167.02388996836183
201905,225-222@8g7-479-x89,13089021415,41.75597249209046
201905,225-222@8g7-479-x89,13247060306,125.26791747627138
201905,225-222@8g7-479-x89,13121010304,83.51194498418091
201905,225-222@8g7-479-x89,13121010113,83.51194498418091
201905,225-222@8g7-479-x89,13121001202,41.75597249209046
201905,225-222@8g7-479-x89,13121011303,125.26791747627138
201905,225-222@8g7-479-x89,13089023421,83.51194498418091
201905,225-222@8g7-479-x89,13121000600,167.02388996836183
201905,225-222@8g7-479-x89,13097080511,83.51194498418091
201905,225-222@8g7-479-x89,13121009403,83.51194498418091
201905,225-222@8g7-479-x89,13089021308,167.02388996836183
201905,225-222@8g7-479-x89,13063040204,41.75597249209046
201905,225-222@8g7-479-x89,13121004100,125.26791747627138
201905,225-222@8g7-479-x89,13057090400,41.75597249209046
201905,225-222@8g7-479-x89,13067030414,41.75597249209046
201905,225-222@8g7-479-x89,13121000500,83.51194498418091
201905,225-222@8g7-479-x89,13151070402,125.26791747627138
