time,placekey,FIPS,normalized_visits
201904,22b-222@8g7-njj-33q,13297110506,231.28175947402676
201904,22b-222@8g7-njj-33q,13089021216,925.127037896107
201904,zzw-226@8g7-485-54v,13121001300,438.0080567610301
201904,zzw-226@8g7-485-54v,13135050606,246.37953192807944
201904,zzw-226@8g7-485-54v,13135050543,246.37953192807944
201904,zzw-226@8g7-485-54v,13135050428,191.62852483295066
201904,zzw-226@8g7-485-54v,13121001700,191.62852483295066
201904,zzw-226@8g7-485-54v,13089022500,191.62852483295066
201904,zzw-226@8g7-485-54v,13089021603,191.62852483295066
201904,zzw-226@8g7-485-54v,13121000100,164.2530212853863
201904,zzw-226@8g7-485-54v,13135050108,164.2530212853863
201904,zzw-226@8g7-485-54v,13089021102,164.2530212853863
201904,zzw-226@8g7-485-54v,13121008201,164.2530212853863
201904,zzw-226@8g7-485-54v,13121001202,164.2530212853863
201904,zzw-226@8g7-485-54v,13121010110,164.2530212853863
201904,zzw-226@8g7-485-54v,13113140208,164.2530212853863
201904,zzw-226@8g7-485-54v,13089021605,164.2530212853863
201904,zzw-226@8g7-485-54v,13121001002,164.2530212853863
201904,zzw-226@8g7-485-54v,13067030330,164.2530212853863
201904,zzw-226@8g7-485-54v,13113140206,136.8775177378219
201904,zzw-226@8g7-485-54v,13067030227,136.8775177378219
201904,zzw-226@8g7-485-54v,13121001600,136.8775177378219
201904,zzw-226@8g7-485-54v,13089021813,136.8775177378219
201904,zzw-226@8g7-485-54v,13121009700,136.8775177378219
201904,zzw-226@8g7-485-54v,13067030223,136.8775177378219
201904,zzw-226@8g7-485-54v,13067030228,136.8775177378219
201904,zzw-226@8g7-485-54v,13121001100,136.8775177378219
201904,zzw-226@8g7-485-54v,13121011622,136.8775177378219
201904,zzw-226@8g7-485-54v,13121011504,136.8775177378219
201904,zzw-226@8g7-485-54v,13135050304,136.8775177378219
201904,zzw-226@8g7-485-54v,13135050511,54.75100709512876
201904,zzw-226@8g7-485-54v,13121000500,27.37550354756438
201904,zzw-226@8g7-485-54v,13097080402,109.50201419025753
201904,zzw-226@8g7-485-54v,13057091007,27.37550354756438
